,code,precipitation_level,Land use,component_name,chcarbon,TopN2O,total_co2_e,new_ghg,new_ghg_intensity,total_ghg_w_energy,soilType,LU_ID,changeInCarbon
679,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
680,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1216.4087885726815,0.0103419940126092,-1755.8359203275993,C,12,0.8900751495114294
681,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,506.12394861666667,inf,-2466.120760283614,C,12,0.8900751495114294
682,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
683,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1047.5613622756891,0.0116839176505011,-1924.6833466245916,C,12,0.8900751495114294
684,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1162.377612157644,0.0106962802670592,-1809.8670967426367,C,12,0.8900751495114294
685,12,716.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
686,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1155.6237151057644,0.0107447106454296,-1816.6209937945164,C,12,0.8900751495114294
687,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1142.1159210020053,0.0108446572315887,-1830.1287878982755,C,12,0.8900751495114294
688,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1142.1159210020053,0.0108446572315887,-1830.1287878982755,C,12,0.8900751495114294
689,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1250.17827383208,0.0101466943848253,-1722.0664350682007,C,12,0.8900751495114294
690,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
691,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1209.654891520802,0.0103833037898781,-1762.5898173794787,C,12,0.8900751495114294
692,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1047.5613622756891,0.0116839176505011,-1924.6833466245916,C,12,0.8900751495114294
693,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
694,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1216.4087885726815,0.0103419940126092,-1755.8359203275993,C,12,0.8900751495114294
695,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,506.12394861666667,inf,-2466.120760283614,C,12,0.8900751495114294
696,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
697,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1047.5613622756891,0.0116839176505011,-1924.6833466245916,C,12,0.8900751495114294
698,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1162.377612157644,0.0106962802670592,-1809.8670967426367,C,12,0.8900751495114294
699,12,624.0,Switchgrass,Canisteo,0.8900751495114294,0.6210954190863336,-2972.244708900281,1000.2840829125314,0.0122239884212134,-1971.9606259877494,C,12,0.8900751495114294
700,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1155.6237151057644,0.0107447106454296,-1281.478127434481,Webster,12,0.7526008262057753
701,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1142.1159210020053,0.0108446572315887,-1294.98592153824,Webster,12,0.7526008262057753
702,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1142.1159210020053,0.0108446572315887,-1294.98592153824,Webster,12,0.7526008262057753
703,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1250.17827383208,0.0101466943848253,-1186.9235687081652,Webster,12,0.7526008262057753
704,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1000.2840829125314,0.0122239884212134,-1436.817759627714,Webster,12,0.7526008262057753
705,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1209.654891520802,0.0103833037898781,-1227.4469510194433,Webster,12,0.7526008262057753
706,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1047.5613622756891,0.0116839176505011,-1389.5404802645562,Webster,12,0.7526008262057753
707,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1000.2840829125314,0.0122239884212134,-1436.817759627714,Webster,12,0.7526008262057753
708,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1216.4087885726815,0.0103419940126092,-1220.6930539675639,Webster,12,0.7526008262057753
709,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,506.12394861666667,inf,-1930.9778939235787,Webster,12,0.7526008262057753
710,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1000.2840829125314,0.0122239884212134,-1436.817759627714,Webster,12,0.7526008262057753
711,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1047.5613622756891,0.0116839176505011,-1389.5404802645562,Webster,12,0.7526008262057753
712,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1162.377612157644,0.0106962802670592,-1274.7242303826013,Webster,12,0.7526008262057753
713,12,817.0,Switchgrass,Webster,0.7526008262057753,0.6876584109000079,-2437.1018425402453,1000.2840829125314,0.0122239884212134,-1436.817759627714,Webster,12,0.7526008262057753
714,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1155.6237151057644,0.0107447106454296,-328.85750495444677,Webster,12,0.5176272325624194
715,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1142.1159210020053,0.0108446572315887,-342.3652990582059,Webster,12,0.5176272325624194
716,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1142.1159210020053,0.0108446572315887,-342.3652990582059,Webster,12,0.5176272325624194
717,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1250.17827383208,0.0101466943848253,-234.30294622813108,Webster,12,0.5176272325624194
718,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1000.2840829125314,0.0122239884212134,-484.19713714767977,Webster,12,0.5176272325624194
719,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1209.654891520802,0.0103833037898781,-274.82632853940913,Webster,12,0.5176272325624194
720,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1047.5613622756891,0.0116839176505011,-436.91985778452204,Webster,12,0.5176272325624194
721,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1000.2840829125314,0.0122239884212134,-484.19713714767977,Webster,12,0.5176272325624194
722,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1216.4087885726815,0.0103419940126092,-268.0724314875297,Webster,12,0.5176272325624194
723,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,506.12394861666667,inf,-978.3572714435445,Webster,12,0.5176272325624194
724,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1000.2840829125314,0.0122239884212134,-484.19713714767977,Webster,12,0.5176272325624194
725,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1047.5613622756891,0.0116839176505011,-436.91985778452204,Webster,12,0.5176272325624194
726,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1162.377612157644,0.0106962802670592,-322.1036079025671,Webster,12,0.5176272325624194
727,12,1146.0,Switchgrass,Webster,0.5176272325624194,0.8824803047552712,-1484.4812200602112,1000.2840829125314,0.0122239884212134,-484.19713714767977,Webster,12,0.5176272325624194
728,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2710.59964990547,0.0133214710821201,4223.240564495389,O,1,-0.29938668863959966
729,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
730,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2602.764969129961,0.0135667513642512,4115.405883719881,O,1,-0.29938668863959966
731,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2858.872335971797,0.0130266474317439,4371.513250561717,O,1,-0.29938668863959966
732,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2333.1782671911847,0.0143332522459109,3845.819181781104,O,1,-0.29938668863959966
733,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2751.0376551962863,0.0132365663690747,4263.678569786205,O,1,-0.29938668863959966
734,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2521.888958548327,0.0137711515993604,4034.5298731382463,O,1,-0.29938668863959966
735,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
736,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2697.120314808532,0.0133505870868335,4209.761229398451,O,1,-0.29938668863959966
737,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
738,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
739,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2521.888958548327,0.0137711515993604,4034.5298731382463,O,1,-0.29938668863959966
740,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2589.285634033022,0.0135995178141542,4101.9265486229415,O,1,-0.29938668863959966
741,1,624.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2562.326963839145,0.0136665747348859,4074.967878429064,O,1,-0.29938668863959966
742,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1155.6237151057644,0.0107447106454296,194.70479615314184,C,12,0.3545494219490104
743,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1142.1159210020053,0.0108446572315887,181.19700204938272,C,12,0.3545494219490104
744,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1142.1159210020053,0.0108446572315887,181.19700204938272,C,12,0.3545494219490104
745,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1250.17827383208,0.0101466943848253,289.25935487945753,C,12,0.3545494219490104
746,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1000.2840829125314,0.0122239884212134,39.36516395990884,C,12,0.3545494219490104
747,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1209.654891520802,0.0103833037898781,248.73597256817948,C,12,0.3545494219490104
748,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1047.5613622756891,0.0116839176505011,86.64244332306657,C,12,0.3545494219490104
749,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1000.2840829125314,0.0122239884212134,39.36516395990884,C,12,0.3545494219490104
750,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1216.4087885726815,0.0103419940126092,255.48986962005893,C,12,0.3545494219490104
751,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,506.12394861666667,inf,-454.7949703359559,C,12,0.3545494219490104
752,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1000.2840829125314,0.0122239884212134,39.36516395990884,C,12,0.3545494219490104
753,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1047.5613622756891,0.0116839176505011,86.64244332306657,C,12,0.3545494219490104
754,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1162.377612157644,0.0106962802670592,201.45869320502152,C,12,0.3545494219490104
755,12,872.0,Switchgrass,Canisteo,0.3545494219490104,0.7238138874321272,-960.9189189526226,1000.2840829125314,0.0122239884212134,39.36516395990884,C,12,0.3545494219490104
756,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1155.6237151057644,0.0107447106454296,25.350673703871053,C,12,0.3928882826008624
757,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1142.1159210020053,0.0108446572315887,11.842879600111928,C,12,0.3928882826008624
758,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1142.1159210020053,0.0108446572315887,11.842879600111928,C,12,0.3928882826008624
759,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1250.17827383208,0.0101466943848253,119.90523243018674,C,12,0.3928882826008624
760,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1000.2840829125314,0.0122239884212134,-129.98895848936195,C,12,0.3928882826008624
761,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1209.654891520802,0.0103833037898781,79.38185011890869,C,12,0.3928882826008624
762,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1047.5613622756891,0.0116839176505011,-82.71167912620422,C,12,0.3928882826008624
763,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1000.2840829125314,0.0122239884212134,-129.98895848936195,C,12,0.3928882826008624
764,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1216.4087885726815,0.0103419940126092,86.13574717078814,C,12,0.3928882826008624
765,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,506.12394861666667,inf,-624.1490927852267,C,12,0.3928882826008624
766,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1000.2840829125314,0.0122239884212134,-129.98895848936195,C,12,0.3928882826008624
767,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1047.5613622756891,0.0116839176505011,-82.71167912620422,C,12,0.3928882826008624
768,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1162.377612157644,0.0106962802670592,32.10457075575073,C,12,0.3928882826008624
769,12,817.0,Switchgrass,Canisteo,0.3928882826008624,0.662287951103833,-1130.2730414018934,1000.2840829125314,0.0122239884212134,-129.98895848936195,C,12,0.3928882826008624
770,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1155.6237151057644,0.0107447106454296,311.3343232540176,C,12,0.3227355847692844
771,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1142.1159210020053,0.0108446572315887,297.82652915025847,C,12,0.3227355847692844
772,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1142.1159210020053,0.0108446572315887,297.82652915025847,C,12,0.3227355847692844
773,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1250.17827383208,0.0101466943848253,405.8888819803333,C,12,0.3227355847692844
774,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1000.2840829125314,0.0122239884212134,155.9946910607846,C,12,0.3227355847692844
775,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1209.654891520802,0.0103833037898781,365.3654996690552,C,12,0.3227355847692844
776,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1047.5613622756891,0.0116839176505011,203.27197042394232,C,12,0.3227355847692844
777,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1000.2840829125314,0.0122239884212134,155.9946910607846,C,12,0.3227355847692844
778,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1216.4087885726815,0.0103419940126092,372.1193967209347,C,12,0.3227355847692844
779,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,506.12394861666667,inf,-338.16544323508015,C,12,0.3227355847692844
780,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1000.2840829125314,0.0122239884212134,155.9946910607846,C,12,0.3227355847692844
781,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1047.5613622756891,0.0116839176505011,203.27197042394232,C,12,0.3227355847692844
782,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1162.377612157644,0.0106962802670592,318.08822030589727,C,12,0.3227355847692844
783,12,926.0,Switchgrass,Canisteo,0.3227355847692844,0.7238138874321272,-844.2893918517468,1000.2840829125314,0.0122239884212134,155.9946910607846,C,12,0.3227355847692844
784,12,624.0,Switchgrass,Coland,,,0.0,1155.6237151057644,0.0107447106454296,1155.6237151057644,L,12,
785,12,624.0,Switchgrass,Coland,,,0.0,1142.1159210020053,0.0108446572315887,1142.1159210020053,L,12,
786,12,624.0,Switchgrass,Coland,,,0.0,1142.1159210020053,0.0108446572315887,1142.1159210020053,L,12,
787,12,624.0,Switchgrass,Coland,,,0.0,1250.17827383208,0.0101466943848253,1250.17827383208,L,12,
788,12,624.0,Switchgrass,Coland,,,0.0,1000.2840829125314,0.0122239884212134,1000.2840829125314,L,12,
789,12,624.0,Switchgrass,Coland,,,0.0,1209.654891520802,0.0103833037898781,1209.654891520802,L,12,
790,12,624.0,Switchgrass,Coland,,,0.0,1047.5613622756891,0.0116839176505011,1047.5613622756891,L,12,
791,12,624.0,Switchgrass,Coland,,,0.0,1000.2840829125314,0.0122239884212134,1000.2840829125314,L,12,
792,12,624.0,Switchgrass,Coland,,,0.0,1216.4087885726815,0.0103419940126092,1216.4087885726815,L,12,
793,12,624.0,Switchgrass,Coland,,,0.0,506.12394861666667,inf,506.12394861666667,L,12,
794,12,624.0,Switchgrass,Coland,,,0.0,1000.2840829125314,0.0122239884212134,1000.2840829125314,L,12,
795,12,624.0,Switchgrass,Coland,,,0.0,1047.5613622756891,0.0116839176505011,1047.5613622756891,L,12,
796,12,624.0,Switchgrass,Coland,,,0.0,1162.377612157644,0.0106962802670592,1162.377612157644,L,12,
797,12,624.0,Switchgrass,Coland,,,0.0,1000.2840829125314,0.0122239884212134,1000.2840829125314,L,12,
798,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1155.6237151057644,0.0107447106454296,-2001.0896660874914,N,12,0.9188405462505604
799,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1142.1159210020053,0.0108446572315887,-2014.5974601912505,N,12,0.9188405462505604
800,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1142.1159210020053,0.0108446572315887,-2014.5974601912505,N,12,0.9188405462505604
801,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1250.17827383208,0.0101466943848253,-1906.5351073611757,N,12,0.9188405462505604
802,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1000.2840829125314,0.0122239884212134,-2156.4292982807247,N,12,0.9188405462505604
803,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1209.654891520802,0.0103833037898781,-1947.0584896724538,N,12,0.9188405462505604
804,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1047.5613622756891,0.0116839176505011,-2109.1520189175667,N,12,0.9188405462505604
805,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1000.2840829125314,0.0122239884212134,-2156.4292982807247,N,12,0.9188405462505604
806,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1216.4087885726815,0.0103419940126092,-1940.3045926205743,N,12,0.9188405462505604
807,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,506.12394861666667,inf,-2650.5894325765894,N,12,0.9188405462505604
808,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1000.2840829125314,0.0122239884212134,-2156.4292982807247,N,12,0.9188405462505604
809,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1047.5613622756891,0.0116839176505011,-2109.1520189175667,N,12,0.9188405462505604
810,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1162.377612157644,0.0106962802670592,-1994.3357690356117,N,12,0.9188405462505604
811,12,624.0,Switchgrass,Nicollet,0.9188405462505604,0.4523175110994544,-3156.713381193256,1000.2840829125314,0.0122239884212134,-2156.4292982807247,N,12,0.9188405462505604
812,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1155.6237151057644,0.0107447106454296,-29.902661780642575,N,12,0.38135869306415265
813,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1142.1159210020053,0.0108446572315887,-43.4104558844017,N,12,0.38135869306415265
814,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1142.1159210020053,0.0108446572315887,-43.4104558844017,N,12,0.38135869306415265
815,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1250.17827383208,0.0101466943848253,64.65189694567312,N,12,0.38135869306415265
816,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1000.2840829125314,0.0122239884212134,-185.24229397387558,N,12,0.38135869306415265
817,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1209.654891520802,0.0103833037898781,24.12851463439506,N,12,0.38135869306415265
818,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1047.5613622756891,0.0116839176505011,-137.96501461071784,N,12,0.38135869306415265
819,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1000.2840829125314,0.0122239884212134,-185.24229397387558,N,12,0.38135869306415265
820,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1216.4087885726815,0.0103419940126092,30.88241168627451,N,12,0.38135869306415265
821,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,506.12394861666667,inf,-679.4024282697403,N,12,0.38135869306415265
822,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1000.2840829125314,0.0122239884212134,-185.24229397387558,N,12,0.38135869306415265
823,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1047.5613622756891,0.0116839176505011,-137.96501461071784,N,12,0.38135869306415265
824,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1162.377612157644,0.0106962802670592,-23.1487647287629,N,12,0.38135869306415265
825,12,817.0,Switchgrass,Nicollet,0.38135869306415265,0.453980476434829,-1185.526376886407,1000.2840829125314,0.0122239884212134,-185.24229397387558,N,12,0.38135869306415265
826,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2710.59964990547,0.0133214710821201,4223.240564495389,O,1,-0.29938668863959966
827,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
828,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2602.764969129961,0.0135667513642512,4115.405883719881,O,1,-0.29938668863959966
829,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2858.872335971797,0.0130266474317439,4371.513250561717,O,1,-0.29938668863959966
830,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2333.1782671911847,0.0143332522459109,3845.819181781104,O,1,-0.29938668863959966
831,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2751.0376551962863,0.0132365663690747,4263.678569786205,O,1,-0.29938668863959966
832,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2521.888958548327,0.0137711515993604,4034.5298731382463,O,1,-0.29938668863959966
833,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
834,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2697.120314808532,0.0133505870868335,4209.761229398451,O,1,-0.29938668863959966
835,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
836,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,823.492736334042,inf,2336.1336509239613,O,1,-0.29938668863959966
837,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2521.888958548327,0.0137711515993604,4034.5298731382463,O,1,-0.29938668863959966
838,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2589.285634033022,0.0135995178141542,4101.9265486229415,O,1,-0.29938668863959966
839,1,716.0,Conventional corn,Okoboji,-0.29938668863959966,0.8866436417558754,1512.6409145899192,2562.326963839145,0.0136665747348859,4074.967878429064,O,1,-0.29938668863959966
840,12,926.0,Switchgrass,Nicollet,0.3125361201442687,0.4838872897032421,-919.2217106759986,1155.6237151057644,0.0107447106454296,236.40200442976584,N,12,0.3125361201442687
841,12,926.0,Switchgrass,Nicollet,0.3125361201442687,0.4838872897032421,-919.2217106759986,1142.1159210020053,0.0108446572315887,222.89421032600671,N,12,0.3125361201442687
842,12,926.0,Switchgrass,Nicollet,0.3125361201442687,0.4838872897032421,-919.2217106759986,1142.1159210020053,0.0108446572315887,222.89421032600671,N,12,0.3125361201442687
